X,Y
-71.11682606734047, 42.370743676935774
-71.11695863678207, 42.370161002567244
-71.09021380371891, 42.366877467670314
-71.08161149093073, 42.36430256870321
-71.09044203777505, 42.36616413343838
-71.11467590757914, 42.36652609350573
-71.07951189625626, 42.36657329712483
-71.06903454635439, 42.37086964730224
-71.06729690368995, 42.3696266677466
-71.12426960166617, 42.380873462843894
-71.12560426178807, 42.38215454583938
-71.08286798785083, 42.364363907625375
-71.09608347020688, 42.3731850226419
-71.0891695355702, 42.36331905830484
-71.0810841237686, 42.364247798059125
-71.12672632975385, 42.385793776010686
-71.1411410353661, 42.39449514129359
-71.15439997480422, 42.39535139624381
-71.07120082327441, 42.36940172881063
-71.09461058410493, 42.37109766318485
-71.11204557324096, 42.372588821872256
-71.10796082317326, 42.37219393091881
-71.11004700657016, 42.36901545189765
-71.12927252038233, 42.39368506423423
-71.14089105720849, 42.39512412231879
-71.1177520844064, 42.37469136324079
-71.13481914211657, 42.39354866659401
-71.11695851623472, 42.38328177713912
-71.08163311125469, 42.37117662722868
-71.08073270638216, 42.3710647930791
-71.09543981937054, 42.37310609128428
-71.09414613648732, 42.37278997176705
-71.08766674479267, 42.371946367139806
-71.12436066653285, 42.380509540157014
-71.1370679114815, 42.387360847625104
-71.12263449478864, 42.39120412289945
-71.07862338396514, 42.37163545524116
-71.08781470959322, 42.37139388330805
-71.11244997198246, 42.36118920086836
-71.12444053062826, 42.38981549987056
-71.13626403101993, 42.39750311980499
-71.10501772847597, 42.3753220138944
-71.10568839559133, 42.37556079893921
-71.10088743441418, 42.360348138217226
-71.08543406852506, 42.363309496308155
-71.11273989478472, 42.376978247705324
-71.08792988258242, 42.36813227133169
-71.09153007386085, 42.366974762350495
-71.09495563960652, 42.36530063878038
-71.09652533930273, 42.36394437801284
-71.11121133041092, 42.36783683330206
-71.14222507025939, 42.380577980071166
-71.08352849387663, 42.36949899688754
-71.09336494242864, 42.36460557549264
-71.10448140482231, 42.3567743107625
-71.13517676948538, 42.39150525801789
-71.15330356269001, 42.379643848053185
-71.10121714862971, 42.37259643848083
-71.0966145663589, 42.37231484622529
-71.13127592304511, 42.39770742837936
-71.13519719998195, 42.40162383614536
-71.100368242754, 42.37373768961736
-71.09956858612877, 42.37363639649278
-71.09705152684843, 42.37314283862143
-71.0869705608249, 42.37206104166511
-71.08696295613393, 42.3718314996431
-71.08562273505284, 42.37164186582058
-71.08470000810632, 42.3715741346033
-71.08609158541181, 42.37170801223551
-71.08302242791348, 42.37135924124416
-71.13104123662919, 42.382305664135046
-71.13291493400956, 42.381522985907296
-71.0990073505695, 42.37205618616541
-71.1294131878931, 42.39437468754565
-71.10302479312882, 42.37131355145251
-71.10139382590211, 42.373658568980325
-71.13635083828981, 42.39565101945317
-71.10399142846522, 42.362822422707026
-71.10543402127973, 42.36197232492595
-71.08337340261626, 42.37013958960318
-71.0971205132487, 42.373357145623274
-71.09544988922303, 42.372931932728235
-71.134468674162, 42.37776554324537
-71.08365165677675, 42.368041704668784
-71.12889145944564, 42.39304482698775
-71.10292408934907, 42.37018322052933
-71.1015702167925, 42.37208833400016
-71.096356802972, 42.37303519508796
-71.14130229869599, 42.38659901137409
-71.14930691069394, 42.374681493959656
-71.12397502262704, 42.37497255967119
-71.12416894123588, 42.37212141670709
-71.10718728671222, 42.37448432294129
-71.10324850724759, 42.374102441125885
-71.10217514554984, 42.37371615519974
-71.10141018563635, 42.37373455422534
-71.09073595166313, 42.37249590806586
-71.08987942389372, 42.37238084423334
-71.08766330381852, 42.372093849010376
-71.11902479976234, 42.39011309834614
-71.12230549055977, 42.39278831460588
-71.12155635434318, 42.39240780408345
-71.11982716483308, 42.39100416959135
-71.07864197287552, 42.36391806631318
-71.07613999733536, 42.3704327385307
-71.1030223864027, 42.36229290439599
-71.12558026038894, 42.39025269358119
-71.1249788460888, 42.39094986685759
-71.12398432094783, 42.391634392573714
-71.12370419084517, 42.39184161380582
-71.12461890989738, 42.391151067671295
-71.13808225753706, 42.374575463809876
-71.10402232634323, 42.3589919269649
-71.08119147484629, 42.37196468388893
-71.08624662266855, 42.3710381092097
-71.08544335896256, 42.371811873763896
-71.07094385156336, 42.370177153767
-71.14032130692465, 42.38852667006578
-71.12087082215217, 42.389830026441054
-71.15030559316686, 42.3935344538669
-71.12986800778225, 42.39688652454058
-71.1268137395684, 42.394590201864546
-71.13688100307353, 42.393080826291865
-71.11574450635827, 42.36639743130585
-71.10738955281349, 42.36775725305259
-71.08667237175236, 42.359459309474204
-71.0953183001461, 42.36231146950429
-71.09698914923425, 42.36161180520599
-71.1056934482604, 42.355969132386996
-71.1000722808841, 42.36153080534265
-71.07999824529479, 42.37096908938805
-71.10694624824019, 42.374978996981774
-71.10822068397343, 42.376997658356395
-71.08121134312385, 42.36772896597635
-71.11999348513498, 42.3726252035501
-71.13518053174359, 42.37244664083502
-71.15031087570463, 42.37689034094319
-71.10330318825689, 42.37344435361439
-71.10105943513383, 42.36036780635741
-71.11044547532639, 42.368859786010226
-71.10832467417647, 42.36727029393457
-71.09119085626998, 42.36558944261906
-71.1448406148163, 42.38254427572322
-71.11793189449871, 42.3891818167666
-71.1188167444121, 42.38863607615572
-71.13428167962775, 42.402529952644244
-71.13254011223121, 42.4004717987452
-71.11263794315092, 42.36249908993377
-71.08766859721084, 42.36561682340656
-71.1369031097862, 42.39257050128457
-71.13175921524811, 42.40103671807689
-71.11471309842575, 42.36937487154652
-71.1444168913122, 42.38329429140609
-71.14348220900746, 42.38351399723039
-71.10252562866529, 42.36286654034696
-71.09167435245261, 42.36166684725727
-71.09278766240976, 42.361266316481824
-71.09035542537231, 42.362305397837474
-71.09888242874165, 42.36165579826653
-71.09849458631112, 42.36219190102197
-71.09039088797248, 42.373171369327345
-71.09023649769662, 42.37377023563385
-71.09035637102579, 42.373998119087744
-71.08829907731533, 42.372231491605405
-71.08798700064408, 42.3735089772271
-71.13616997292871, 42.40025398365874
-71.07815765717366, 42.37012568396295
-71.13007087534518, 42.397476682421
-71.1509617200264, 42.3913831026945
-71.12773637284945, 42.38170446767254
-71.1285939330298, 42.38155694678892
-71.11812386568502, 42.37745664599374
-71.11565436078713, 42.37476551587427
-71.10147566853512, 42.36691338941859
-71.11525851793598, 42.367063687697474
-71.10388071573394, 42.37489463882942
-71.10472788591034, 42.36991988245523
-71.13322482125778, 42.39993664239613
-71.1150983303038, 42.36394974813806
-71.10952116267867, 42.35603216264321
-71.10629071079367, 42.36364237233147
-71.11102335815978, 42.356775357243635
-71.08737176700009, 42.36621088171309
-71.13861153806435, 42.39867055447556
-71.13788553551493, 42.39862433570814
-71.08257545320805, 42.36510975069506
-71.08584477266552, 42.367516803928
-71.09218987320139, 42.362679075391
-71.11485521957387, 42.37357081786245
-71.13219223602684, 42.40156677208501
-71.0852588716964, 42.362140186592804
-71.11784634287768, 42.37895087032351
-71.11849493332096, 42.37873169836877
-71.12335623907987, 42.385979915572264
-71.10532893911802, 42.35491641437371
-71.119424097303, 42.3865907064362
-71.0801217332841, 42.36479457710788
-71.11487962445021, 42.36582001711903
-71.11503632437021, 42.36527604112919
-71.06975564420134, 42.369655552930865
-71.1305620363873, 42.38996235778662
-71.13283920752245, 42.40198714735345
-71.07928149009359, 42.3675554707322
-71.11984999897514, 42.38941417689946
-71.1207494859319, 42.39040034943172
-71.11884776605523, 42.39064555209667
-71.11873596570632, 42.391176868518556
-71.12205765275344, 42.39182349789527
-71.12304413473775, 42.39228756443054
-71.12150743323937, 42.39333684964028
-71.12016906535301, 42.39283557697831
-71.12103486488587, 42.39177104700626
-71.12007828554437, 42.39104931646014
-71.12202296298165, 42.39102003097758
-71.12447864582676, 42.39242782599631
-71.12385723023112, 42.39302504669472
-71.12519512951974, 42.393147260202994
-71.12623637697975, 42.394100543318295
-71.10385119350282, 42.3537664369186
-71.10656424217225, 42.35350619765148
-71.09375018921608, 42.36063642782207
-71.09541441610372, 42.36253359216064
-71.09607827758164, 42.36253324062125
-71.09670387053316, 42.36136033728407
-71.09780937436484, 42.362660879432234
-71.0998029799504, 42.362847923426365
-71.10796107353791, 42.35728255658127
-71.10672920442168, 42.35770411931396
-71.10474132964063, 42.35842818690466
-71.10202673039267, 42.35920758985383
-71.10381002863201, 42.36120270215016
-71.10181120975288, 42.36001945623582
-71.10119211061468, 42.35965164564308
-71.09945413254404, 42.36097227934636
-71.09998747837102, 42.3607187634874
-71.10110016820025, 42.36140592193132
-71.10054221095963, 42.361965935776674
-71.10020280301109, 42.36249250351719
-71.09841702410979, 42.3614283043996
-71.14758063039093, 42.38874199030815
-71.08264922054741, 42.3728468078695
-71.08106652992348, 42.37264385669826
-71.07981781170712, 42.37238093515698
-71.07846320948603, 42.370917932850425
-71.08138061634389, 42.3712911408982
-71.13474131224552, 42.383380811042265
-71.13543895271751, 42.38247305684379
-71.13536970601828, 42.38434358165475
-71.13401459184824, 42.383743427836244
-71.13312314026989, 42.3832888633463
-71.13235670188664, 42.382986944128696
-71.13051702878988, 42.38136026846122
-71.13139371731674, 42.38202816072322
-71.13209080725736, 42.38147522038755
-71.13187526285564, 42.38065820898251
-71.13131576099231, 42.37949997756528
-71.13255256683, 42.37927601746053
-71.13233854348731, 42.37853444321027
-71.1308428696361, 42.378820010172355
-71.13026341392792, 42.37799293348536
-71.13024913566045, 42.37766778152877
-71.12994646894602, 42.375456896254086
-71.1295144866138, 42.3754103110012
-71.13062663204711, 42.37484224786919
-71.13040768168862, 42.37478179849857
-71.13114268049402, 42.37518616126805
-71.13208196466559, 42.37472989678871
-71.1320746913358, 42.37552528673629
-71.13298748016018, 42.374914372148226
-71.13364622730427, 42.377296894277066
-71.13311959685241, 42.37740094578835
-71.13155970274298, 42.37764814809114
-71.1290116208763, 42.37749151191268
-71.14851308424808, 42.388600898619124
-71.12856825328402, 42.37658567812766
-71.12926304262696, 42.3759066260517
-71.13043145517625, 42.376312839395915
-71.13152610968018, 42.37626983800385
-71.13247176497082, 42.37621651706945
-71.13200954699526, 42.376765640290046
-71.12713608605361, 42.37569715021121
-71.1282430105638, 42.375664101074484
-71.12924343163523, 42.378290875754296
-71.12972579971277, 42.37935428063469
-71.12907734936533, 42.381190682295895
-71.12734239688251, 42.38020335563349
-71.12589886133365, 42.37945776209799
-71.13722302619466, 42.38783593247155
-71.1423390916745, 42.39007254960577
-71.14424904454891, 42.390074333914185
-71.14604948510585, 42.391638277153625
-71.15283271512747, 42.39498828285606
-71.15077845539682, 42.39216937488358
-71.149582702304, 42.39218663479341
-71.1478901165824, 42.39126481305202
-71.14788584447933, 42.390503709008506
-71.15372135142772, 42.391675836288655
-71.1555986636616, 42.391861740396436
-71.15442306599313, 42.39349145882977
-71.15564156865264, 42.393439786465926
-71.15627965181345, 42.392283846098074
-71.15686251026867, 42.392765683900116
-71.15477649954266, 42.394281817065384
-71.15622990791738, 42.39425319496859
-71.15801225268395, 42.39355065983392
-71.1576487133683, 42.39237835268176
-71.14834222741231, 42.389316352100174
-71.14859948023636, 42.388986105947595
-71.14416924852209, 42.38205652429804
-71.1447296062866, 42.38176018382776
-71.15462023793071, 42.381092197658845
-71.15751790112098, 42.38791086867164
-71.11717166517839, 42.372982267474875
-71.11642993439688, 42.37256418009333
-71.11815577542224, 42.372747922235554
-71.12175470630062, 42.37299501034332
-71.1229706576343, 42.37322025756857
-71.12248820197084, 42.37398647863694
-71.1247206571564, 42.37408166390065
-71.12539881759874, 42.37327311688743
-71.12548279580298, 42.3743594209392
-71.12484767544714, 42.37506635764863
-71.12002300032181, 42.37381661617908
-71.12065483601864, 42.37422551276143
-71.12314277929529, 42.37537534992441
-71.12383534269478, 42.376619097547454
-71.12331892231123, 42.3776112515019
-71.1252117383542, 42.37806983541376
-71.12686200028683, 42.37820796134159
-71.12664944814789, 42.37885650201974
-71.1279537148253, 42.378599157656396
-71.12282993539704, 42.377390531977156
-71.1224272863073, 42.37644481974312
-71.1232204890847, 42.37824370123525
-71.11948179944117, 42.38175263071395
-71.11908110079096, 42.38578991409227
-71.11909949141175, 42.387594770074074
-71.1192374876693, 42.388084170068765
-71.11623241042315, 42.38302495668605
-71.11602961833336, 42.3830693890996
-71.11609646564493, 42.38252869907771
-71.11213233339454, 42.3815780748388
-71.1149540986293, 42.381702400354115
-71.11113401842361, 42.38157459164687
-71.11158679574727, 42.381069107283246
-71.11157255672065, 42.38037402850843
-71.11135092186527, 42.37955514162243
-71.10851049756234, 42.37869883390411
-71.10901014031013, 42.37696648751727
-71.1110562558676, 42.37442404992984
-71.11142916106758, 42.37222760543343
-71.11500989921552, 42.37183310216093
-71.09976477234025, 42.363339149210944
-71.09795022478269, 42.36337101213219
-71.09757630975746, 42.36320216709002
-71.10335731912224, 42.366398980719545
-71.10379998507035, 42.36666519425913
-71.10087973796516, 42.36774899441282
-71.09830589434159, 42.36644699335866
-71.09729902518536, 42.36670523982144
-71.09760990010763, 42.36588371686342
-71.09741869769248, 42.36397221375395
-71.09494915442603, 42.366796601335714
-71.09458503115883, 42.366285634674405
-71.09348095368259, 42.366273692491
-71.0938524540458, 42.365950976960114
-71.0921950761246, 42.36570095968519
-71.09591621077156, 42.36559399996642
-71.09498089490164, 42.36580022594188
-71.09410377768127, 42.365432233783096
-71.09395973758805, 42.364860047445596
-71.09537424212854, 42.36471141776534
-71.09436584286627, 42.36435832125776
-71.08976879034377, 42.358424545165924
-71.12937086300622, 42.39810444121537
-71.13007818433232, 42.39856860075197
-71.13098935771717, 42.39820181269034
-71.13078850370836, 42.398910260580436
-71.12997191616552, 42.39952092291467
-71.13051315512386, 42.40007334902188
-71.13245346778109, 42.39951221454024
-71.13152714159274, 42.40023153623067
-71.13143028420035, 42.400429093788496
-71.13299781956825, 42.401460940928956
-71.13437853132879, 42.40042732389496
-71.13408462908839, 42.400804913924674
-71.13462610866824, 42.40126935795386
-71.14129021125672, 42.39709286940467
-71.14011868238353, 42.39877758099662
-71.10486436434623, 42.36247481375707
-71.10208829332878, 42.36333128017579
-71.10154411537619, 42.36397415584685
-71.10336809277713, 42.3640468619091
-71.10361504363593, 42.364365403187385
-71.1044386085581, 42.363083590222885
-71.105566029889, 42.36320860134417
-71.10532789290936, 42.362310722813916
-71.1071339490375, 42.36137972003216
-71.10702075519055, 42.360726681693535
-71.10627532729552, 42.35997540154858
-71.10753505425255, 42.360028970397714
-71.10878043734849, 42.35992909530216
-71.10955315319399, 42.35946871475278
-71.10948250422868, 42.35843790621019
-71.11024327466644, 42.35751349271872
-71.11145680184178, 42.35659050688494
-71.11528731141001, 42.3579294397942
-71.11426762497446, 42.35900676657913
-71.1134706793603, 42.357827166633456
-71.1128530296001, 42.35734499624028
-71.11314950007241, 42.35826349353631
-71.11393393392694, 42.3587721649294
-71.11265593678696, 42.3595126202436
-71.11036203235865, 42.359926910538086
-71.1110759699153, 42.35919980763045
-71.11042125813574, 42.358552693626365
-71.11101617450595, 42.358004402904655
-71.11187464092801, 42.35848267369161
-71.11281177154619, 42.35900119269571
-71.11288034570929, 42.36013797433641
-71.11344079389963, 42.36107236862125
-71.11194350812735, 42.36077176393814
-71.11146407952243, 42.36117530206059
-71.11090953633258, 42.36167004087077
-71.1102080426058, 42.362197748253
-71.11002435710222, 42.36124661871307
-71.11134641339214, 42.36196564576989
-71.11148754088379, 42.3620075119017
-71.11174022535621, 42.3623043425979
-71.11200403875142, 42.362252875818896
-71.10965193690203, 42.362745145710065
-71.10905793451191, 42.363204331800006
-71.10857475447243, 42.36365465561109
-71.1050204929596, 42.364474026223796
-71.10566847536899, 42.36390470743959
-71.106235850025, 42.36343869121967
-71.10679797245866, 42.36317022890504
-71.10726920494325, 42.36241937936585
-71.10771607144487, 42.3622569927117
-71.10785789133536, 42.36192165567081
-71.1082786477978, 42.36174334187993
-71.108407799472, 42.36140155870295
-71.10865054393268, 42.361246652311486
-71.10894960406613, 42.36087894555643
-71.10959400913003, 42.36054594349963
-71.11562032221103, 42.3595835584165
-71.11525638765079, 42.361746779203415
-71.11423430305142, 42.36209077583835
-71.11365651485585, 42.36228522681718
-71.11339930972203, 42.3623743460817
-71.11226094095399, 42.36275745759994
-71.11149382753777, 42.36301230480479
-71.11115804253133, 42.362452563613424
-71.11082709679044, 42.36294417392616
-71.11050738636062, 42.363390157232644
-71.11059552139255, 42.36394408922848
-71.10903968190136, 42.36383822690166
-71.10778754279302, 42.36425932625026
-71.10744768263966, 42.3642449317632
-71.106627860744, 42.36448731947743
-71.10595298200103, 42.36487959430736
-71.10600264267237, 42.36580344477535
-71.10931964507779, 42.36777395226132
-71.11083979906878, 42.368391687278546
-71.11207249323068, 42.36883869119536
-71.11333665658266, 42.36920971665279
-71.11432921685397, 42.369292200921315
-71.11336917422544, 42.368570037706846
-71.11215504287247, 42.36816271072581
-71.10984960472973, 42.36724098778871
-71.108359522498, 42.366470834487465
-71.10735084975634, 42.365870018170824
-71.10820603024156, 42.36509918380401
-71.10887943120002, 42.3648495709171
-71.10923467100564, 42.36601356986754
-71.11143054675549, 42.36730895413704
-71.1113367140973, 42.36930553278938
-71.10958175044378, 42.36865593112982
-71.10591088616992, 42.36662840019957
-71.10474500762518, 42.365884505906834
-71.11007187385009, 42.36566473857133
-71.1110069305827, 42.36668789064933
-71.11186626622678, 42.36680399801838
-71.1114698018119, 42.36462434647095
-71.11469820883829, 42.36416521468996
-71.11464007105911, 42.36283679456151
-71.11377431327035, 42.363295333283766
-71.11385436232797, 42.363787415724275
-71.11305017045197, 42.36500338938327
-71.11213201239197, 42.36529987301971
-71.11361523448043, 42.36660255690294
-71.11366274963875, 42.365849052080016
-71.11389636873152, 42.365029043258936
-71.1140916433161, 42.366158856794755
-71.11573383261786, 42.3658285732115
-71.11585302876075, 42.36781214771139
-71.11468175148526, 42.367236858275
-71.11452924025842, 42.37041720233618
-71.11614346323526, 42.370941310339454
-71.11664399396601, 42.36989109075077
-71.11726960501804, 42.3696014702893
-71.12010226915096, 42.369887983027
-71.11920404456806, 42.36986091741094
-71.12223007030565, 42.36981018176735
-71.12133072114338, 42.37096054957675
-71.12080641701036, 42.37166086621841
-71.11812583106246, 42.37119219801867
-71.11998114672546, 42.371302144654784
-71.1205219505993, 42.37054528874281
-71.11922458173818, 42.37106048638315
-71.11910930687284, 42.370627064091494
-71.11841309794995, 42.370453923419504
-71.11714744223524, 42.37135957490837
-71.11519687289552, 42.37062857052955
-71.11551054820858, 42.37014752918439
-71.11598540868948, 42.36960182680073
-71.1240401395279, 42.378902625965644
-71.1231403926682, 42.3794279590039
-71.12280038556743, 42.37943291424987
-71.12202677112322, 42.37974929251418
-71.12164525937114, 42.37971465599837
-71.12015506163173, 42.38003522969522
-71.12001511657837, 42.38074387249566
-71.12111696003198, 42.38102953488574
-71.12167618988295, 42.38048191254788
-71.11988953178265, 42.381630660161825
-71.12088062664706, 42.38165538042054
-71.12197598102009, 42.38145235561778
-71.12282667871926, 42.38107212993167
-71.12392404366908, 42.380648449603264
-71.12505104413805, 42.380208119164905
-71.12354045905838, 42.379928666935086
-71.12359599638616, 42.38189551826742
-71.12449324672423, 42.383012114128036
-71.12360002720197, 42.383371213093675
-71.12270052985026, 42.38230751713434
-71.12177925954057, 42.38275658572487
-71.12269154517473, 42.38381701814417
-71.12195421880143, 42.384163729511485
-71.12120833760932, 42.38440595685298
-71.1203293070404, 42.38463231583653
-71.11976913352665, 42.383403837609066
-71.12104597420092, 42.381961179484904
-71.1205545538868, 42.38250159445059
-71.1260857605053, 42.38145434933887
-71.12737507888205, 42.380439579895885
-71.12963497829419, 42.38165016329149
-71.1291102114859, 42.382217182988754
-71.12898153352226, 42.383033787003214
-71.12546196037985, 42.38256361138898
-71.12544460595991, 42.38371964260928
-71.12624956273706, 42.383030882787224
-71.12669362212759, 42.38357586981021
-71.12599805850355, 42.384659473344335
-71.12735579851498, 42.38402180207246
-71.12817100563997, 42.38454405818924
-71.12645193155717, 42.38530625658481
-71.12674074013614, 42.38636166127413
-71.12745942054181, 42.387342752341056
-71.12589979732232, 42.38780781253567
-71.12540120855965, 42.38696204113909
-71.12550445946866, 42.386724888862936
-71.12520488964657, 42.38622053039336
-71.12459627579493, 42.385195066053605
-71.12430738742279, 42.38445106466951
-71.12268045097706, 42.38469580641303
-71.12413404039692, 42.38689523933698
-71.12282580075897, 42.38734747776084
-71.12176986344231, 42.38781668408073
-71.11931398469649, 42.38719836589234
-71.12138203298035, 42.38716955718098
-71.1212717745526, 42.386384283116946
-71.11940502409767, 42.3860929317921
-71.11954615177419, 42.38554265616317
-71.11952334628495, 42.384989342059676
-71.12111501060896, 42.38561178191928
-71.12207577730042, 42.38544422321749
-71.12138059680873, 42.38455842073561
-71.12483584229047, 42.38707612973922
-71.12409891063007, 42.38731896573128
-71.12390804631163, 42.38793292894887
-71.12124110626867, 42.38801451099393
-71.1251458984514, 42.389010665103214
-71.12659213411057, 42.38924261880747
-71.12787084710135, 42.389445563562155
-71.12816042928375, 42.388732015595835
-71.12817003858734, 42.38836043207648
-71.12911610642858, 42.38818666672353
-71.12704400462442, 42.38855263653375
-71.12560572264668, 42.38832409036089
-71.12942226837343, 42.38679134565424
-71.13142939073164, 42.38723903789737
-71.12998204565788, 42.3877601530875
-71.1324955111922, 42.38924010850803
-71.13139394732391, 42.38903991803588
-71.13046123862675, 42.38918971818241
-71.12952950865014, 42.389440617144665
-71.13277021683919, 42.39038872227393
-71.13404845511913, 42.39046358971242
-71.13268318480321, 42.388724025115586
-71.13228423675275, 42.38799609937939
-71.13174859712137, 42.38720323294705
-71.13109224646922, 42.38624580729878
-71.12922561919147, 42.386174361271024
-71.12815299503984, 42.38534300370898
-71.12984316445198, 42.38462269516823
-71.12965232022292, 42.38539819832097
-71.12981171998149, 42.38595414231934
-71.1307753475493, 42.38386502213935
-71.13140635695561, 42.383411504145045
-71.13233288502997, 42.38386742631172
-71.13076671473254, 42.38234058061964
-71.13316857068104, 42.385942185874704
-71.13392364910182, 42.386277486746486
-71.13460812635736, 42.386413383238825
-71.13611385960296, 42.38552156455378
-71.13706616291047, 42.38646577208058
-71.14111908397088, 42.38707854098263
-71.14089883429983, 42.387256410690895
-71.13924261542523, 42.3895774262557
-71.13850443608598, 42.39072745491265
-71.13779905567513, 42.39094620804292
-71.14161977803553, 42.39036631224557
-71.14288131523236, 42.38896416320164
-71.14070330539244, 42.38912860686836
-71.14302445925546, 42.38865580464067
-71.13667031311591, 42.38483824038685
-71.13398743893454, 42.39983478605356
-71.13420389936181, 42.39905863260595
-71.13303857090162, 42.39934569115356
-71.08917030151494, 42.365963728933856
